date,open,high,low,close,volume
24/10/2020,"12,935.00","13,166.00","12,905.00","13,132.00",1.97K
23/10/2020,"12,988.00","12,999.00","12,757.00","12,935.00",2.90K
22/10/2020,"12,810.90","13,128.00","12,738.30","12,988.00",6.09K
21/10/2020,"11,925.00","13,099.00","11,925.00","12,825.00",15.40K
20/10/2020,"11,757.00","11,980.00","11,723.00","11,925.00",5.42K
19/10/2020,"11,518.00","11,764.00","11,451.00","11,757.00",3.77K
18/10/2020,"11,375.00","11,518.00","11,366.00","11,518.00",1.32K
17/10/2020,"11,325.00","11,375.00","11,325.00","11,375.00",1.04K
16/10/2020,"11,509.00","11,540.00","11,268.20","11,325.00",3.46K
15/10/2020,"11,440.00","11,513.00","11,335.00","11,509.00",4.26K
14/10/2020,"11,442.00","11,547.00","11,347.00","11,440.00",2.69K
13/10/2020,"11,560.00","11,560.00","11,392.50","11,442.00",3.91K
12/10/2020,"11,385.00","11,698.90","11,284.00","11,560.00",6.37K
11/10/2020,"11,308.00","11,430.00","11,308.00","11,385.00",1.48K
10/10/2020,"11,071.00","11,450.00","11,071.00","11,308.00",4.17K
9/10/2020,"10,943.00","11,102.40","10,878.00","11,071.00",2.57K
8/10/2020,"10,687.00","10,943.00","10,577.00","10,943.00",3.64K
7/10/2020,"10,613.70","10,687.00","10,584.10","10,687.00",1.67K
6/10/2020,"10,807.00","10,807.00","10,592.00","10,613.70",3.22K
5/10/2020,"10,687.00","10,807.00","10,669.00","10,807.00",1.78K
4/10/2020,"10,558.60","10,694.10","10,557.60","10,687.00",1.63K
3/10/2020,"10,586.00","10,608.00","10,535.00","10,558.60",0.83K
2/10/2020,"10,634.00","10,634.00","10,476.00","10,586.00",3.74K
1/10/2020,"10,795.00","10,909.00","10,523.00","10,634.00",5.68K
30/09/2020,"10,856.00","10,856.00","10,715.00","10,794.00",1.50K
29/09/2020,"10,712.00","10,856.00","10,697.00","10,856.00",1.79K
28/09/2020,"10,803.00","10,941.00","10,712.00","10,712.00",3.79K
27/09/2020,"10,750.00","10,807.10","10,664.00","10,803.00",1.75K
26/09/2020,"10,708.00","10,776.90","10,700.70","10,750.00",0.94K
25/09/2020,"10,754.00","10,765.00","10,629.00","10,708.00",2.35K
24/09/2020,"10,263.00","10,760.00","10,263.00","10,754.00",3.20K
23/09/2020,"10,549.00","10,549.00","10,255.00","10,263.00",3.09K
22/09/2020,"10,435.00","10,589.00","10,435.00","10,549.00",2.41K
21/09/2020,"10,934.50","10,980.90","10,434.00","10,434.00",6.01K
20/09/2020,"11,099.00","11,099.00","10,848.20","10,934.50",1.82K
19/09/2020,"10,957.20","11,127.00","10,957.20","11,099.00",2.47K
18/09/2020,"10,959.00","11,022.00","10,868.00","10,957.20",2.26K
17/09/2020,"10,971.30","11,040.40","10,812.70","10,959.00",2.51K
16/09/2020,"10,797.00","11,091.00","10,690.90","10,971.30",4.80K
15/09/2020,"10,690.00","10,899.90","10,690.00","10,797.00",4.99K
14/09/2020,"10,331.00","10,754.00","10,331.00","10,686.00",3.68K
13/09/2020,"10,458.00","10,560.00","10,244.00","10,331.00",4.04K
12/9/2020,"10,405.00","10,463.50","10,352.00","10,458.00",1.43K
11/9/2020,"10,355.00","10,405.00","10,220.00","10,405.00",2.47K
10/9/2020,"10,240.00","10,407.00","10,240.00","10,355.00",3.55K
9/9/2020,"10,149.80","10,324.00","10,030.00","10,240.00",2.41K
8/9/2020,"10,397.00","10,397.00","10,007.00","10,149.80",6.76K
7/9/2020,"10,276.00","10,397.00","9,964.10","10,397.00",6.30K
6/9/2020,"10,196.90","10,325.00","10,122.00","10,276.00",2.76K
5/9/2020,"10,484.70","10,517.70","10,046.20","10,197.00",8.51K
4/9/2020,"10,170.00","10,593.00","10,170.00","10,484.70",13.59K
3/9/2020,"11,408.00","11,408.00","10,011.00","10,170.00",15.88K
2/9/2020,"11,942.00","11,942.00","11,334.00","11,408.00",6.19K
1/9/2020,"11,671.00","12,037.00","11,616.00","11,942.00",5.02K
31/08/2020,"11,729.90","11,734.00","11,639.10","11,671.00",2.24K
30/08/2020,"11,492.00","11,729.90","11,492.00","11,729.90",2.10K
29/08/2020,"11,545.00","11,587.00","11,476.30","11,492.00",1.52K
28/08/2020,"11,343.00","11,545.00","11,343.00","11,545.00",2.02K
27/08/2020,"11,471.10","11,471.10","11,254.00","11,343.00",4.81K
26/08/2020,"11,341.00","11,482.00","11,316.00","11,471.00",2.48K
25/08/2020,"11,768.00","11,768.00","11,200.00","11,341.00",6.16K
24/08/2020,"11,663.00","11,817.90","11,616.80","11,768.00",1.99K
23/08/2020,"11,685.00","11,692.60","11,551.00","11,663.00",1.93K
22/08/2020,"11,531.00","11,690.70","11,449.00","11,685.00",3.46K
21/08/2020,"11,884.00","11,889.00","11,531.00","11,531.00",6.10K
20/08/2020,"11,778.00","11,900.00","11,719.00","11,884.00",2.73K
19/08/2020,"11,961.80","12,004.00","11,694.60","11,778.00",6.29K
18/08/2020,"12,300.00","12,359.00","11,927.20","11,961.80",7.18K
17/08/2020,"11,925.00","12,415.00","11,826.10","12,300.00",10.12K
16/08/2020,"11,873.40","11,925.00","11,781.00","11,925.00",2.71K
15/08/2020,"11,761.00","11,977.40","11,761.00","11,873.40",4.04K
14/08/2020,"11,792.50","11,824.00","11,699.00","11,761.00",4.65K
13/08/2020,"11,589.00","11,792.50","11,388.00","11,792.50",5.78K
12/8/2020,"11,379.80","11,591.00","11,257.00","11,591.00",5.82K
11/8/2020,"11,892.00","11,912.00","11,278.00","11,379.80",7.11K
10/8/2020,"11,675.70","12,024.00","11,675.70","11,892.00",6.57K
9/8/2020,"11,764.00","11,782.00","11,572.00","11,675.70",1.57K
8/8/2020,"11,580.00","11,772.00","11,564.00","11,764.00",1.87K
7/8/2020,"11,759.00","11,845.00","11,509.00","11,580.00",5.09K
6/8/2020,"11,735.80","11,858.00","11,649.70","11,759.00",3.90K
5/8/2020,"11,184.00","11,735.80","11,182.00","11,735.80",5.79K
4/8/2020,"11,226.50","11,346.80","11,096.00","11,184.00",3.26K
3/8/2020,"11,053.80","11,389.00","11,053.80","11,226.50",4.09K
2/8/2020,"11,804.70","11,917.00","11,032.00","11,053.80",13.22K
1/8/2020,"11,350.00","11,804.70","11,307.00","11,804.70",10.57K
31/07/2020,"11,123.00","11,378.00","11,038.00","11,350.00",5.83K
30/07/2020,"11,117.00","11,180.00","10,965.00","11,123.00",4.25K
29/07/2020,"10,932.00","11,240.00","10,929.20","11,117.00",8.82K
28/07/2020,"11,044.00","11,211.80","10,761.00","10,932.00",9.88K
27/07/2020,"9,946.30","11,249.10","9,946.30","11,044.00",21.58K
26/07/2020,"9,714.90","10,008.00","9,685.80","9,948.10",8.94K
25/07/2020,"9,559.10","9,730.50","9,559.10","9,714.90",2.56K
24/07/2020,"9,615.00","9,615.00","9,505.30","9,559.40",2.26K
23/07/2020,"9,557.70","9,642.90","9,494.60","9,615.00",4.70K
22/07/2020,"9,402.00","9,557.70","9,349.30","9,557.70",4.14K
21/07/2020,"9,179.20","9,434.00","9,179.20","9,402.00",5.40K
20/07/2020,"9,231.20","9,231.20","9,169.70","9,179.20",1.40K
19/07/2020,"9,189.10","9,231.20","9,130.50","9,231.20",1.44K
18/07/2020,"9,167.30","9,200.10","9,142.90","9,189.10",1.17K
17/07/2020,"9,149.90","9,172.00","9,128.80","9,167.30",1.06K
16/07/2020,"9,210.10","9,215.70","9,092.10","9,149.90",2.87K
15/07/2020,"9,263.40","9,263.40","9,195.70","9,210.10",0.90K
14/07/2020,"9,252.00","9,270.70","9,194.80","9,263.40",2.20K
13/07/2020,"9,315.80","9,344.80","9,238.10","9,252.00",1.93K
12/7/2020,"9,246.30","9,315.80","9,195.60","9,315.80",1.86K
11/7/2020,"9,305.70","9,305.70","9,221.80","9,246.30",0.81K
10/7/2020,"9,248.90","9,305.70","9,161.90","9,305.70",1.42K
9/7/2020,"9,447.00","9,447.00","9,215.00","9,248.90",3.71K
8/7/2020,"9,267.50","9,480.70","9,267.50","9,447.00",3.81K
7/7/2020,"9,361.00","9,361.00","9,255.10","9,267.50",1.63K
6/7/2020,"9,089.70","9,361.00","9,080.10","9,361.00",4.26K
5/7/2020,"9,147.70","9,152.30","9,004.90","9,089.70",2.08K
4/7/2020,"9,073.90","9,203.50","9,060.00","9,147.70",1.13K
3/7/2020,"9,100.00","9,135.50","9,058.10","9,073.90",1.09K
2/7/2020,"9,239.90","9,266.10","8,950.20","9,100.00",3.79K
1/7/2020,"9,150.60","9,298.00","9,109.50","9,239.90",2.19K
30/06/2020,"9,194.40","9,206.50","9,077.10","9,150.60",1.83K
29/06/2020,"9,127.80","9,242.10","9,030.20","9,194.40",3.64K
28/06/2020,"9,015.30","9,193.20","8,949.40","9,127.80",2.11K
27/06/2020,"9,173.10","9,199.50","8,857.30","9,015.30",3.37K
26/06/2020,"9,257.00","9,299.00","9,054.10","9,173.10",3.69K
25/06/2020,"9,312.10","9,344.00","9,012.70","9,257.00",5.55K
24/06/2020,"9,635.10","9,684.10","9,222.30","9,312.10",5.52K
23/06/2020,"9,697.70","9,724.00","9,594.70","9,635.10",3.42K
22/06/2020,"9,298.10","9,794.20","9,285.20","9,697.70",5.88K
21/06/2020,"9,371.30","9,431.10","9,292.10","9,298.10",1.34K
20/06/2020,"9,315.50","9,401.00","9,178.60","9,371.30",1.87K
19/06/2020,"9,400.00","9,439.90","9,241.80","9,315.50",2.62K
18/06/2020,"9,473.30","9,496.40","9,287.20","9,400.00",1.66K
17/06/2020,"9,534.40","9,566.00","9,261.30","9,473.30",3.14K
16/06/2020,"9,435.00","9,589.90","9,388.10","9,534.40",3.44K
15/06/2020,"9,344.80","9,510.00","8,914.90","9,433.90",10.16K
14/06/2020,"9,480.90","9,486.00","9,262.00","9,345.40",2.69K
13/06/2020,"9,468.30","9,498.20","9,363.60","9,480.80",1.85K
12/6/2020,"9,272.20","9,544.00","9,246.00","9,468.30",5.05K
11/6/2020,"9,898.80","9,972.80","9,088.60","9,272.20",15.78K
10/6/2020,"9,771.90","10,004.00","9,699.30","9,898.80",4.46K
9/6/2020,"9,784.40","9,875.90","9,582.10","9,770.80",3.40K
8/6/2020,"9,747.10","9,800.00","9,650.40","9,783.20",2.36K
7/6/2020,"9,668.40","9,814.00","9,402.30","9,746.30",4.71K
6/6/2020,"9,620.40","9,733.00","9,552.60","9,668.40",1.95K
5/6/2020,"9,790.70","9,861.80","9,620.50","9,620.50",3.62K
4/6/2020,"9,672.00","9,882.10","9,477.00","9,790.70",4.28K
3/6/2020,"9,530.00","9,684.00","9,400.00","9,672.00",2.66K
2/6/2020,"10,221.00","10,242.00","9,197.40","9,530.00",21.47K
1/6/2020,"9,452.10","10,390.00","9,421.80","10,221.00",13.43K
31/05/2020,"9,706.40","9,707.20","9,402.60","9,452.10",3.69K
30/05/2020,"9,426.20","9,742.00","9,338.00","9,706.40",6.16K
29/05/2020,"9,589.30","9,618.50","9,352.30","9,426.20",3.88K
28/05/2020,"9,210.30","9,629.60","9,121.70","9,589.30",7.63K
27/05/2020,"8,845.50","9,225.00","8,822.80","9,210.30",5.46K
26/05/2020,"8,902.00","9,013.30","8,705.00","8,845.50",3.94K
25/05/2020,"8,711.50","8,960.80","8,628.60","8,902.00",5.61K
24/05/2020,"9,174.60","9,300.00","8,700.00","8,711.50",6.73K
23/05/2020,"9,162.40","9,304.00","9,088.60","9,174.60",2.45K
22/05/2020,"9,059.50","9,257.30","8,935.50","9,162.40",3.83K
21/05/2020,"9,502.00","9,564.00","8,821.40","9,059.50",11.34K
20/05/2020,"9,770.10","9,840.60","9,305.10","9,502.00",9.60K
19/05/2020,"9,714.80","9,877.50","9,470.20","9,770.10",5.59K
18/05/2020,"9,668.20","9,941.10","9,462.40","9,714.80",9.20K
17/05/2020,"9,388.00","9,877.70","9,334.20","9,668.20",9.66K
16/05/2020,"9,313.30","9,580.00","9,224.00","9,388.00",4.16K
15/05/2020,"9,791.00","9,836.50","9,133.60","9,313.30",11.34K
14/05/2020,"9,312.00","9,937.80","9,267.50","9,791.00",12.87K
13/05/2020,"8,811.40","9,403.20","8,799.50","9,312.00",9.89K
12/5/2020,"8,555.00","8,967.00","8,526.60","8,811.40",5.65K
11/5/2020,"8,726.00","9,135.80","8,211.10","8,555.00",20.56K
10/5/2020,"9,537.70","9,557.50","8,107.40","8,726.00",26.50K
9/5/2020,"9,792.20","9,900.00","9,499.00","9,537.90",8.26K
8/5/2020,"9,991.00","10,025.00","9,713.80","9,792.80",12.20K
7/5/2020,"9,150.40","10,045.00","9,050.00","9,979.60",19.87K
6/5/2020,"9,020.00","9,415.10","8,918.30","9,157.90",8.73K
5/5/2020,"8,871.20","9,119.80","8,770.90","9,020.10",7.71K
4/5/2020,"8,901.60","8,959.00","8,535.00","8,865.80",9.32K
3/5/2020,"8,982.30","9,198.00","8,738.50","8,899.80",9.72K
2/5/2020,"8,822.90","8,999.00","8,763.00","8,982.30",5.09K
1/5/2020,"8,630.80","9,069.90","8,630.80","8,822.90",7.92K
30/04/2020,"8,773.80","9,438.80","8,416.00","8,635.30",29.83K
29/04/2020,"7,750.70","8,918.00","7,706.10","8,773.30",30.21K
28/04/2020,"7,777.60","7,777.70","7,658.60","7,755.80",5.62K
27/04/2020,"7,698.00","7,777.70","7,623.40","7,777.70",6.90K
26/04/2020,"7,538.50","7,697.10","7,487.00","7,697.10",5.32K
25/04/2020,"7,508.40","7,700.00","7,450.10","7,538.50",5.17K
24/04/2020,"7,499.00","7,614.00","7,428.30","7,506.80",8.80K
23/04/2020,"7,133.30","7,744.90","7,047.40","7,495.20",16.38K
22/04/2020,"6,849.90","7,164.00","6,826.20","7,133.00",5.15K
21/04/2020,"6,835.00","6,955.60","6,770.70","6,850.00",6.46K
20/04/2020,"7,133.40","7,235.00","6,767.10","6,841.90",9.96K
19/04/2020,"7,268.80","7,285.40","7,058.70","7,133.30",4.74K
18/04/2020,"7,045.90","7,300.10","7,044.90","7,269.10",5.20K
17/04/2020,"7,114.70","7,158.90","7,013.40","7,045.80",4.68K
16/04/2020,"6,629.10","7,200.00","6,500.40","7,114.90",17.75K
15/04/2020,"6,874.00","6,938.40","6,621.30","6,633.80",6.01K
14/04/2020,"6,847.90","6,984.90","6,762.90","6,872.40",4.30K
13/04/2020,"6,916.50","6,916.50","6,576.50","6,848.70",12.68K
12/4/2020,"6,884.50","7,192.20","6,797.60","6,913.00",8.89K
11/4/2020,"6,874.30","6,954.40","6,780.00","6,884.50",4.07K
10/4/2020,"7,293.70","7,305.80","6,756.40","6,875.50",15.84K
9/4/2020,"7,367.10","7,370.70","7,117.00","7,293.50",7.75K
8/4/2020,"7,203.00","7,420.00","7,155.80","7,367.00",8.18K
7/4/2020,"7,340.20","7,452.00","7,088.00","7,203.00",11.99K
6/4/2020,"6,780.20","7,350.10","6,779.90","7,346.00",14.59K
5/4/2020,"6,880.60","6,914.70","6,693.40","6,778.00",5.65K
4/4/2020,"6,738.50","7,010.80","6,660.00","6,881.60",7.12K
3/4/2020,"6,810.70","7,048.10","6,624.60","6,740.80",9.97K
2/4/2020,"6,685.70","7,263.30","6,591.30","6,818.30",20.08K
1/4/2020,"6,429.00","6,714.60","6,180.00","6,675.00",11.23K
31/03/2020,"6,409.10","6,536.00","6,350.00","6,427.70",5.75K
30/03/2020,"5,893.70","6,627.10","5,880.90","6,407.60",12.38K
29/03/2020,"6,252.30","6,279.60","5,892.60","5,892.60",11.22K
28/03/2020,"6,366.00","6,366.00","6,061.40","6,249.30",12.96K
27/03/2020,"6,755.00","6,856.00","6,277.80","6,370.00",11.08K
26/03/2020,"6,688.20","6,790.10","6,536.90","6,750.70",6.73K
25/03/2020,"6,762.00","6,968.00","6,449.90","6,688.20",13.79K
24/03/2020,"6,491.20","6,838.50","6,406.10","6,762.00",16.62K
23/03/2020,"5,820.10","6,652.40","5,682.70","6,491.20",19.55K
22/03/2020,"6,202.70","6,410.60","5,757.30","5,827.00",16.28K
21/03/2020,"6,211.10","6,461.00","5,884.70","6,201.80",12.94K
20/03/2020,"6,173.50","6,897.00","5,687.60","6,205.80",31.08K
19/03/2020,"5,417.10","6,412.60","5,266.40","6,173.40",31.25K
18/03/2020,"5,339.00","5,452.70","5,033.90","5,416.20",21.13K
17/03/2020,"5,068.30","5,564.20","4,964.40","5,345.20",19.60K
16/03/2020,"5,381.90","5,381.90","4,468.00","5,058.50",41.78K
15/03/2020,"5,217.10","5,984.20","5,133.00","5,383.20",22.62K
14/03/2020,"5,621.80","5,673.20","5,099.00","5,218.20",18.64K
13/03/2020,"4,873.10","5,965.30","4,001.00","5,625.40",102.82K
12/3/2020,"7,975.30","8,001.70","4,612.10","4,927.00",116.68K
11/3/2020,"7,917.90","8,020.60","7,635.10","7,969.60",10.98K
10/3/2020,"7,965.50","8,180.00","7,779.00","7,913.80",10.17K
9/3/2020,"8,073.80","8,214.90","7,700.00","7,967.30",22.56K
8/3/2020,"8,917.20","8,917.20","8,049.50","8,074.00",25.59K
7/3/2020,"9,180.60","9,231.10","8,884.80","8,919.00",4.49K
6/3/2020,"9,085.60","9,199.70","9,016.10","9,180.60",3.14K
5/3/2020,"8,795.30","9,185.00","8,795.30","9,090.80",5.72K
4/3/2020,"8,791.10","8,877.70","8,718.40","8,788.60",4.17K
3/3/2020,"8,938.50","8,940.00","8,700.00","8,791.10",5.32K
2/3/2020,"8,556.80","8,990.80","8,524.60","8,938.10",5.32K
1/3/2020,"8,561.50","8,775.00","8,460.00","8,565.20",5.39K
29/02/2020,"8,730.60","8,820.90","8,557.30","8,557.30",2.50K
28/02/2020,"8,826.10","8,908.30","8,455.20","8,728.00",7.09K
27/02/2020,"8,813.20","8,975.00","8,555.00","8,825.80",8.39K
26/02/2020,"9,324.80","9,385.90","8,652.70","8,813.20",14.59K
25/02/2020,"9,674.00","9,686.60","9,251.40","9,327.50",8.49K
24/02/2020,"9,983.80","10,022.00","9,484.30","9,674.10",6.59K
23/02/2020,"9,663.00","10,001.00","9,660.20","9,985.00",7.30K
22/02/2020,"9,693.00","9,714.00","9,565.20","9,662.40",1.84K
21/02/2020,"9,609.20","9,757.40","9,567.90","9,693.50",11.10K
20/02/2020,"9,586.20","9,694.70","9,362.40","9,608.10",6.50K
19/02/2020,"10,184.00","10,309.00","9,350.30","9,592.20",13.94K
18/02/2020,"9,708.00","10,275.00","9,625.90","10,183.00",8.25K
17/02/2020,"9,929.70","9,963.80","9,501.50","9,708.00",9.30K
16/02/2020,"9,901.00","10,037.00","9,651.40","9,929.70",6.93K
15/02/2020,"10,335.00","10,370.00","9,800.30","9,901.00",6.40K
14/02/2020,"10,222.00","10,371.00","10,101.00","10,335.00",4.13K
13/02/2020,"10,338.00","10,489.00","10,080.00","10,222.00",8.98K
12/2/2020,"10,249.00","10,458.00","10,238.00","10,339.00",8.71K
11/2/2020,"9,851.20","10,316.00","9,720.00","10,247.00",8.45K
10/2/2020,"10,151.50","10,187.00","9,737.80","9,850.20",8.52K
9/2/2020,"9,877.30","10,161.00","9,871.10","10,151.00",9.64K
8/2/2020,"9,805.20","9,920.70","9,657.80","9,877.20",5.53K
7/2/2020,"9,745.00","9,859.60","9,695.50","9,805.20",3.70K
6/2/2020,"9,612.00","9,860.00","9,547.00","9,744.90",8.58K
5/2/2020,"9,197.50","9,731.20","9,180.20","9,612.00",10.77K
4/2/2020,"9,309.20","9,359.80","9,112.50","9,197.40",4.07K
3/2/2020,"9,353.10","9,625.30","9,247.10","9,309.30",6.72K
2/2/2020,"9,408.00","9,501.00","9,175.40","9,353.10",6.44K
1/2/2020,"9,371.30","9,476.40","9,318.10","9,410.60",2.53K
31/01/2020,"9,512.70","9,519.90","9,221.90","9,367.40",4.87K
30/01/2020,"9,305.10","9,550.00","9,175.70","9,512.70",9.02K
29/01/2020,"9,390.90","9,442.00","9,244.40","9,304.20",4.60K
28/01/2020,"8,912.10","9,413.00","8,912.10","9,393.70",9.12K
27/01/2020,"8,622.00","9,001.80","8,585.20","8,912.00",6.28K
26/01/2020,"8,351.10","8,622.00","8,303.60","8,621.60",3.52K
25/01/2020,"8,447.10","8,447.20","8,280.00","8,353.70",2.10K
24/01/2020,"8,403.60","8,521.80","8,247.70","8,447.10",3.51K
23/01/2020,"8,668.90","8,669.30","8,296.90","8,403.50",5.70K
22/01/2020,"8,734.20","8,799.90","8,580.60","8,663.90",2.35K
21/01/2020,"8,638.20","8,782.80","8,512.20","8,734.10",3.25K
20/01/2020,"8,698.60","8,741.10","8,519.60","8,638.20",4.11K
19/01/2020,"8,891.60","9,169.50","8,455.70","8,694.00",12.41K
18/01/2020,"8,873.10","8,965.00","8,794.20","8,891.50",3.46K
17/01/2020,"8,719.50","8,994.90","8,674.20","8,875.40",9.69K
16/01/2020,"8,810.90","8,839.90","8,579.80","8,720.60",5.31K
15/01/2020,"8,760.80","8,873.00","8,560.20","8,807.70",8.78K
14/01/2020,"8,104.10","8,829.00","8,099.30","8,775.60",16.57K
13/01/2020,"8,174.90","8,198.30","8,053.60","8,094.50",2.59K
12/1/2020,"8,013.60","8,174.70","7,951.70","8,174.70",3.21K
11/1/2020,"8,184.30","8,271.90","7,994.60","8,013.80",4.25K
10/1/2020,"7,817.40","8,177.80","7,678.50","8,176.30",7.86K
9/1/2020,"8,036.80","8,036.80","7,756.20","7,817.50",4.67K
8/1/2020,"8,158.20","8,442.00","7,882.80","8,036.80",11.76K
7/1/2020,"7,759.50","8,200.10","7,741.90","8,150.00",12.35K
6/1/2020,"7,364.70","7,784.90","7,358.00","7,757.90",8.54K
5/1/2020,"7,370.30","7,509.90","7,315.80","7,364.60",4.45K
4/1/2020,"7,371.80","7,422.00","7,297.70","7,369.80",4.27K
3/1/2020,"6,989.40","7,437.60","6,909.30","7,367.50",6.68K
2/1/2020,"7,212.70","7,225.20","6,963.00","6,989.40",4.85K
1/1/2020,"7,208.20","7,268.80","7,185.40","7,212.70",2.07K
31/12/2019,"7,261.00","7,333.00","7,161.30","7,208.30",2.99K
30/12/2019,"7,413.00","7,421.60","7,217.70","7,260.90",4.09K
29/12/2019,"7,333.20","7,551.60","7,311.80","7,417.90",2.49K
28/12/2019,"7,293.60","7,389.90","7,280.50","7,334.40",2.73K
27/12/2019,"7,235.30","7,300.00","7,114.10","7,287.00",4.00K
26/12/2019,"7,220.10","7,464.30","7,189.00","7,232.40",4.72K
25/12/2019,"7,270.00","7,287.40","7,144.80","7,220.10",3.36K
24/12/2019,"7,346.20","7,445.00","7,182.90","7,276.90",4.25K
23/12/2019,"7,538.90","7,715.00","7,283.10","7,347.40",7.08K
22/12/2019,"7,166.30","7,541.30","7,159.60","7,532.00",3.62K
21/12/2019,"7,213.00","7,215.10","7,145.20","7,166.40",2.28K
20/12/2019,"7,181.80","7,249.00","7,116.80","7,212.90",5.70K
19/12/2019,"7,326.90","7,412.50","7,089.10","7,181.80",5.43K
18/12/2019,"6,667.10","7,480.20","6,479.40","7,323.40",13.75K
17/12/2019,"6,926.60","6,972.00","6,624.30","6,667.10",12.66K
16/12/2019,"7,152.70","7,189.90","6,900.00","6,926.80",13.42K
15/12/2019,"7,100.80","7,218.60","7,046.60","7,152.70",3.53K
14/12/2019,"7,283.10","7,290.50","7,038.50","7,100.80",3.41K
13/12/2019,"7,224.10","7,331.90","7,218.70","7,283.20",2.90K
12/12/2019,"7,231.20","7,325.60","7,133.80","7,224.00",5.64K
11/12/2019,"7,254.70","7,296.20","7,170.10","7,230.70",3.12K
10/12/2019,"7,373.80","7,433.00","7,207.50","7,254.60",3.64K
9/12/2019,"7,563.80","7,701.10","7,309.10","7,379.50",6.56K
8/12/2019,"7,543.20","7,620.00","7,433.60","7,564.60",4.30K
7/12/2019,"7,584.70","7,665.10","7,520.10","7,543.20",1.72K
6/12/2019,"7,439.90","7,648.60","7,350.10","7,588.30",5.71K
5/12/2019,"7,239.30","7,522.80","7,193.70","7,440.00",4.79K
4/12/2019,"7,336.90","7,887.70","7,134.10","7,238.20",11.72K
3/12/2019,"7,350.20","7,453.50","7,288.00","7,336.00",2.30K
2/12/2019,"7,450.10","7,467.30","7,209.40","7,350.30",4.63K
1/12/2019,"7,599.90","7,600.10","7,288.70","7,450.10",6.33K
30/11/2019,"7,796.50","7,849.60","7,495.00","7,599.90",4.97K
29/11/2019,"7,460.70","7,916.30","7,450.00","7,796.60",7.28K
28/11/2019,"7,547.30","7,683.00","7,415.00","7,460.80",4.34K
27/11/2019,"7,198.30","7,689.00","6,880.00","7,549.30",13.90K
26/11/2019,"7,162.80","7,384.70","7,061.20","7,198.30",5.20K
25/11/2019,"6,965.20","7,413.60","6,619.40","7,168.00",18.52K
24/11/2019,"7,352.70","7,372.00","6,922.00","6,965.30",8.58K
23/11/2019,"7,318.60","7,385.00","7,141.00","7,352.60",4.63K
22/11/2019,"7,672.50","7,763.30","6,820.10","7,323.00",19.37K
21/11/2019,"8,126.40","8,155.90","7,510.10","7,671.10",9.89K
20/11/2019,"8,164.90","8,255.00","8,081.00","8,126.40",2.06K
19/11/2019,"8,219.50","8,241.90","8,055.20","8,164.90",3.70K
18/11/2019,"8,536.70","8,536.80","8,119.00","8,219.50",6.36K
17/11/2019,"8,523.40","8,662.90","8,422.00","8,537.30",2.84K
16/11/2019,"8,494.80","8,553.10","8,442.70","8,523.50",1.53K
15/11/2019,"8,655.50","8,798.10","8,420.20","8,495.80",5.18K
14/11/2019,"8,800.90","8,817.40","8,601.40","8,655.70",3.30K
13/11/2019,"8,830.00","8,849.30","8,730.30","8,801.10",1.34K
12/11/2019,"8,737.70","8,891.50","8,602.10","8,830.00",3.50K
11/11/2019,"9,069.70","9,107.30","8,633.40","8,737.70",4.24K
10/11/2019,"8,827.10","9,156.90","8,764.00","9,068.40",4.64K
9/11/2019,"8,782.30","8,891.40","8,735.90","8,828.00",1.96K
8/11/2019,"9,209.20","9,252.40","8,688.10","8,782.40",7.86K
7/11/2019,"9,355.00","9,387.10","9,086.50","9,208.00",3.75K
6/11/2019,"9,334.00","9,475.00","9,278.00","9,353.00",3.47K
5/11/2019,"9,440.00","9,504.10","9,200.00","9,333.90",3.41K
4/11/2019,"9,223.00","9,621.80","9,152.00","9,441.20",7.47K
3/11/2019,"9,332.20","9,400.60","9,100.00","9,222.40",3.62K
2/11/2019,"9,288.40","9,429.40","9,251.80","9,332.10",3.66K
1/11/2019,"9,185.60","9,332.10","9,087.40","9,289.10",4.09K
31/10/2019,"9,184.40","9,460.70","8,984.80","9,185.60",5.67K
30/10/2019,"9,445.50","9,446.90","9,035.00","9,184.30",5.05K
29/10/2019,"9,229.20","9,558.30","9,101.30","9,445.50",6.73K
28/10/2019,"9,574.10","9,948.00","9,216.80","9,225.70",8.99K
27/10/2019,"9,270.90","9,815.60","9,121.60","9,571.80",11.11K
26/10/2019,"8,679.30","10,464.10","8,662.90","9,270.90",32.06K
25/10/2019,"7,453.00","8,800.00","7,426.00","8,679.10",17.10K
24/10/2019,"7,493.60","7,529.00","7,372.00","7,453.00",5.80K
23/10/2019,"8,053.70","8,074.50","7,341.50","7,493.70",12.98K
22/10/2019,"8,242.20","8,332.20","8,037.10","8,058.90",3.85K
21/10/2019,"8,260.70","8,371.30","8,181.80","8,243.90",3.41K
20/10/2019,"7,993.00","8,335.60","7,922.00","8,260.60",4.87K
19/10/2019,"7,987.30","8,117.00","7,927.00","7,992.90",3.51K
18/10/2019,"8,092.40","8,135.10","7,860.00","7,987.20",5.30K
17/10/2019,"8,016.10","8,144.90","7,949.30","8,092.30",2.81K
16/10/2019,"8,191.00","8,203.20","7,960.00","8,016.00",7.08K
15/10/2019,"8,370.00","8,433.70","8,123.60","8,191.10",3.28K
14/10/2019,"8,304.90","8,423.50","8,230.10","8,370.00",2.54K
13/10/2019,"8,319.60","8,477.40","8,179.30","8,305.70",4.04K
